song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Don't Move Back To LA,38,278520,0.20800000000000002,0.581,0.72,0.022000000000000002,9,0.125,-7.547000000000001,1,0.0472,146.031,4,0.494
Black & Blue - Netsky Remix,43,314626,0.0695,0.474,0.894,0.0,10,0.134,-2.6039999999999996,0,0.08,174.102,4,0.46399999999999997
Howlin' For You,65,191800,0.0299,0.708,0.737,0.0804,11,0.10099999999999999,-6.665,0,0.0943,132.612,4,0.47600000000000003
Absolutely (Story of a Girl) - Radio Mix,68,189333,0.000891,0.48100000000000004,0.94,0.0,7,0.0939,-5.204,1,0.066,96.493,4,0.66
Always Remember Us This Way,79,210200,0.299,0.541,0.522,0.0,0,0.775,-5.997000000000001,1,0.044000000000000004,129.85299999999998,4,0.255
Sense of Home,72,265840,0.892,0.565,0.207,1.8000000000000001e-06,3,0.102,-10.925999999999998,1,0.032,140.06799999999998,4,0.0904
16 Steps,69,208022,0.0561,0.601,0.674,0.0,7,0.11699999999999999,-5.638,1,0.125,180.055,4,0.596
Yam Yam,67,216038,0.319,0.445,0.591,0.7659999999999999,7,0.107,-9.004,0,0.0316,137.864,4,0.0774
Don't Keep Me Waiting,43,227864,0.222,0.753,0.406,0.0,9,0.27899999999999997,-8.676,0,0.0376,104.944,4,0.759
Lavender Bones,61,204253,0.000207,0.55,0.9359999999999999,2.67e-06,8,0.302,-2.8760000000000003,1,0.078,158.02,4,0.767
Rebel Yell,25,288533,0.000732,0.536,0.8690000000000001,0.00037400000000000004,4,0.337,-4.91,0,0.0597,166.38299999999998,4,0.493
Drop Dead Cynical,24,197853,4.13e-05,0.521,0.9129999999999999,0.00022999999999999998,7,0.0961,-3.948,1,0.0819,140.059,4,0.542
Shame,23,251960,0.846,0.619,0.299,4.99e-05,2,0.243,-7.744,1,0.0279,115.405,4,0.31
Passenger Side,61,221746,0.00601,0.585,0.8009999999999999,8.2e-05,11,0.0865,-5.406000000000001,0,0.0995,101.98700000000001,4,0.28300000000000003
Listen,48,150088,0.457,0.8540000000000001,0.5760000000000001,8.58e-05,4,0.0933,-14.534,0,0.0457,104.991,4,0.48200000000000004
Corrido De Chito Cano,48,200173,0.6459999999999999,0.725,0.273,1.16e-06,8,0.0401,-13.439,1,0.0615,176.192,3,0.9259999999999999
Under My Skin,31,252920,0.09699999999999999,0.598,0.6609999999999999,0.0,7,0.22,-7.909,0,0.0323,121.33200000000001,4,0.214
Wild Thing,5,263573,0.000541,0.941,0.696,1e-05,7,0.0613,-11.874,1,0.175,125.5,4,0.853
Paper Cut,61,188857,0.45899999999999996,0.92,0.647,0.00855,0,0.0766,-8.552999999999999,1,0.11900000000000001,105.01100000000001,4,0.259
Crying in the Club,78,216391,0.33399999999999996,0.33399999999999996,0.617,0.0,6,0.163,-5.834,0,0.38299999999999995,85.227,4,0.603
Curve (feat. The Weeknd),73,161989,0.294,0.76,0.47600000000000003,0.0,8,0.1,-8.103,1,0.24100000000000002,147.01,4,0.354
Freaks,38,267986,0.0897,0.723,0.596,0.0,1,0.22,-5.6770000000000005,0,0.153,69.008,4,0.784
Age Of Consent - 2015 Remastered Version,65,315333,0.00101,0.37200000000000005,0.91,0.0944,2,0.13,-5.559,1,0.0392,161.964,4,0.7559999999999999
Dame Corazon,45,205493,0.00878,0.6829999999999999,0.537,0.00101,11,0.127,-8.652000000000001,0,0.0376,151.835,4,0.889
Hold Me Down,71,231267,0.628,0.46299999999999997,0.42700000000000005,0.0005650000000000001,8,0.0911,-9.799,0,0.0549,116.059,4,0.231
Sleep Alone,53,236440,0.00011100000000000001,0.521,0.759,0.00292,0,0.0931,-5.008,1,0.0419,148.04399999999998,4,0.552
"Dear Maria, Count Me In",69,182826,0.00725,0.465,0.8959999999999999,0.0,2,0.20600000000000002,-3.1260000000000003,1,0.0795,181.014,4,0.569
Oops (Oh My) - feat. Missy Elliott,60,237800,0.233,0.66,0.536,0.006690000000000001,10,0.111,-8.786,0,0.29,159.963,4,0.775
That's All She Wrote (feat. Eminem),6,318360,0.0328,0.496,0.785,0.0,7,0.0941,-3.472,1,0.306,170.02,4,0.35700000000000004
Love Someone,87,205463,0.161,0.55,0.415,0.0,9,0.10800000000000001,-6.557,0,0.052000000000000005,172.065,4,0.27399999999999997
Right Here,56,201676,0.0326,0.5579999999999999,0.9420000000000001,0.0,0,0.326,-3.5410000000000004,1,0.087,118.93,4,0.8009999999999999
Creep,24,235666,0.00563,0.532,0.344,0.00047300000000000006,7,0.115,-13.057,1,0.035,91.834,4,0.126
Shake It,56,182502,0.11599999999999999,0.732,0.992,0.00588,8,0.0567,-3.216,1,0.1,149.94299999999998,4,0.664
Calling (Lose My Mind) - Radio Edit,57,205440,0.0124,0.41200000000000003,0.871,0.000128,1,0.2,-4.893,0,0.0458,125.04299999999999,4,0.141
(I've Had) The Time of My Life,63,289066,0.0874,0.7,0.7809999999999999,0.0034200000000000003,6,0.059000000000000004,-8.255,0,0.0507,108.695,4,0.385
Should I Stay or Should I Go - Remastered,79,188986,0.079,0.742,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816
Do You Love Me,50,172666,0.611,0.597,0.71,0.0,5,0.10400000000000001,-9.798,1,0.0378,150.13,4,0.763
To Live And Die In L.A.,53,273426,0.24,0.578,0.8190000000000001,0.0,9,0.774,-7.636,0,0.312,173.84,4,0.755
La Ronera,37,169760,0.242,0.546,0.889,0.000302,7,0.0683,-3.4389999999999996,1,0.0857,187.563,4,0.9179999999999999
Day 'N' Nite (nightmare),55,221240,0.48,0.878,0.444,7.65e-06,11,0.113,-6.447,0,0.0652,138.023,4,0.789
Warm Leatherette,31,203506,0.33799999999999997,0.484,0.425,2.02e-05,2,0.0429,-10.850999999999999,1,0.28800000000000003,197.674,4,0.603
The Ceremony,56,95524,0.535,0.638,0.23199999999999998,0.888,1,0.10300000000000001,-9.922,1,0.0392,75.078,4,0.364
Electric Feel,77,229640,0.0714,0.763,0.807,0.28,1,0.348,-3.714,1,0.035,103.038,3,0.5589999999999999
In My Feelings,70,217933,0.006229999999999999,0.735,0.48200000000000004,0.0144,8,0.44799999999999995,-9.445,1,0.139,181.995,4,0.315
If You Were Mine,71,204380,0.009890000000000001,0.6559999999999999,0.773,0.0,8,0.436,-3.609,1,0.0297,120.056,4,0.406
Guiding Light,73,217633,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7,0.0686,-9.343,1,0.0439,100.01700000000001,4,0.281
Teardrop,70,330773,0.0173,0.615,0.419,0.49700000000000005,11,0.135,-8.8,0,0.0395,76.997,4,0.21600000000000003
Breakers,17,249293,0.325,0.499,0.6970000000000001,0.0895,4,0.271,-5.871,1,0.0474,127.964,4,0.41
Lay It On Me,58,214853,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489
My Girl,15,176066,0.37,0.5920000000000001,0.512,0.0,7,0.243,-6.27,1,0.0427,104.82600000000001,4,0.565
I Forgot You,42,184642,0.00235,0.614,0.88,0.016,1,0.479,-5.4079999999999995,1,0.0419,99.99700000000001,4,0.565
Fire,54,197522,0.242,0.552,0.625,0.000558,10,0.0751,-6.053,0,0.0296,108.36200000000001,4,0.425
Back To Back,50,170637,0.00893,0.7909999999999999,0.447,0.0,8,0.11599999999999999,-3.975,0,0.5,173.929,4,0.38
Before You Get a Boyfriend.,57,253028,0.37200000000000005,0.537,0.7559999999999999,8.87e-05,4,0.0917,-6.524,0,0.321,81.449,4,0.7140000000000001
Do It Again - 45 Mix,34,234805,0.233,0.563,0.654,0.00017900000000000001,11,0.10800000000000001,-6.0520000000000005,0,0.0357,96.044,4,0.736
N'Brik N'Brik,41,136000,0.00162,0.733,0.889,0.0,7,0.337,-4.396,1,0.0414,120.046,4,0.785
Fo'Sho,50,108946,0.3,0.917,0.434,0.0275,0,0.0856,-9.142000000000001,1,0.209,139.92600000000002,4,0.444
Cathedral of Pods,15,132653,0.0069299999999999995,0.597,0.606,0.764,10,0.0944,-12.254000000000001,0,0.04,95.024,4,0.46399999999999997
Cherry-coloured Funk,60,192466,0.0017399999999999998,0.377,0.65,5.7499999999999995e-05,2,0.107,-5.902,1,0.028999999999999998,180.074,4,0.365
Since When,63,206222,0.00017900000000000001,0.8640000000000001,0.5479999999999999,0.0,11,0.102,-9.434,0,0.175,134.991,4,0.207
Eastside (with Halsey & Khalid),98,173799,0.555,0.56,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319
Guiding Light,73,217633,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7,0.0686,-9.343,1,0.0439,100.01700000000001,4,0.281
Fall,90,262493,0.22699999999999998,0.83,0.546,0.0,1,0.11199999999999999,-5.716,1,0.295,182.97299999999998,4,0.535
Roses - Zaxx Remix,58,190266,0.00445,0.677,0.8809999999999999,0.0146,1,0.359,-3.534,0,0.054000000000000006,128.121,4,0.5660000000000001
Moonlight In Vermont,55,202045,0.99,0.654,0.0143,0.948,5,0.125,-21.224,0,0.0474,66.074,4,0.124
Love Galore (feat. Travis Scott),81,275080,0.111,0.795,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
Roadrunner,61,246440,5.05e-05,0.462,0.84,6.47e-05,2,0.0893,-6.667000000000001,1,0.0346,75.542,4,0.805
"Know Better (feat. Miloh Smith, Sean Leon & Julian Thomas)",45,355970,0.22399999999999998,0.835,0.624,9.6e-06,7,0.13699999999999998,-5.994,1,0.16699999999999998,120.057,4,0.61
Poke It Out (with Nicki Minaj),72,269813,0.09699999999999999,0.894,0.59,9.06e-06,9,0.32899999999999996,-5.716,1,0.221,147.009,4,0.575
Hard Work Pays Off,0,224506,0.327,0.736,0.48200000000000004,0.0,4,0.22899999999999998,-8.242,1,0.196,140.064,4,0.608
LOSE IT (feat. Lil Baby),79,237654,0.0161,0.9620000000000001,0.573,0.0,7,0.109,-5.9239999999999995,1,0.308,125.035,4,0.728
I Want It That Way,80,213600,0.21600000000000003,0.6890000000000001,0.7020000000000001,0.0,6,0.159,-5.642,0,0.0261,99.031,4,0.484
Thunderstruck,82,292880,0.000147,0.501,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.257
Too Soon,49,236075,0.0142,0.6890000000000001,0.769,0.0,8,0.0832,-5.445,1,0.0319,122.023,4,0.556
2002,87,186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,1,0.13699999999999998,-2.8810000000000002,0,0.11699999999999999,96.133,4,0.603
9 to 5,75,162466,0.41600000000000004,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
This Feeling,92,199226,0.0558,0.575,0.5710000000000001,0.0,1,0.0912,-7.906000000000001,1,0.0439,105.04899999999999,4,0.449
The Breeding Process,45,301865,0.00107,0.391,0.963,0.000125,6,0.19899999999999998,-3.589,1,0.11,120.14399999999999,4,0.0576
Micaela,59,284653,0.396,0.652,0.8909999999999999,0.0022,0,0.0767,-6.858,1,0.0524,179.604,4,0.934
Ready for It,26,179428,0.0439,0.5489999999999999,0.9390000000000001,8.91e-06,0,0.0704,-1.6,1,0.0421,104.991,4,0.733
Gole Pooneh,23,290440,0.152,0.608,0.414,0.000895,10,0.0829,-13.2,0,0.0423,131.82399999999998,4,0.634
Sweat (A La La La La Long),59,185250,0.11900000000000001,0.6579999999999999,0.955,9.09e-06,4,0.156,-3.077,0,0.12,118.928,4,0.614
Love Someone,87,205463,0.161,0.55,0.415,0.0,9,0.10800000000000001,-6.557,0,0.052000000000000005,172.065,4,0.27399999999999997
No Scrubs,81,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.2669999999999995,0,0.0953,92.90899999999999,4,0.59
Cry Alone,62,167106,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,1,0.0337,160.06799999999998,4,0.285
Holiday,65,231560,0.0251,0.813,0.6990000000000001,0.0135,7,0.0527,-8.656,1,0.0458,117.54799999999999,4,0.732
Give It To The Moment - Toy Selectah Remix,41,253360,0.0106,0.642,0.879,0.0628,1,0.154,-3.9539999999999997,1,0.0585,159.991,4,0.5710000000000001
Uptight (Everything's Alright),60,174400,0.179,0.598,0.6459999999999999,0.0,6,0.141,-9.769,1,0.0309,133.287,4,0.929
Girl Like You,71,193066,0.035,0.5429999999999999,0.88,0.000227,3,0.304,-4.204,0,0.0365,144.05700000000002,4,0.483
Nervous Energy,33,195720,0.19399999999999998,0.708,0.802,3.54e-05,10,0.0572,-4.163,1,0.0578,156.12,4,0.856
Take the Money and Run,3,170173,0.0552,0.564,0.645,2.84e-06,0,0.151,-12.923,1,0.0484,99.302,4,0.836
Where U Are,53,232946,0.0093,0.5529999999999999,0.675,0.0,7,0.11,-4.406000000000001,1,0.0651,168.104,4,0.469
99 Problems,6,235466,0.00782,0.48200000000000004,0.955,0.0,6,0.0599,-0.905,0,0.382,89.42200000000001,4,0.509
KAYTRANADA_WAITIN_115 BPM,63,304699,0.131,0.622,0.674,0.0,6,0.402,-7.097,0,0.0719,114.958,4,0.43799999999999994
I Don't Hurt Anymore,10,191253,0.841,0.527,0.466,0.0,9,0.177,-7.129,0,0.0293,78.333,4,0.5379999999999999
Home,27,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999999,1,0.0318,111.665,4,0.13699999999999998
I'm Caving In,36,176266,0.00146,0.532,0.76,0.00386,5,0.205,-8.078,1,0.0388,109.85,3,0.743
Kung Fu,78,199680,0.0227,0.8759999999999999,0.608,1.1599999999999999e-05,8,0.107,-6.019,1,0.109,124.98299999999999,4,0.258
Figure It Out,70,184053,0.262,0.657,0.8170000000000001,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,0.6509999999999999
Little Boy,56,233448,0.401,0.659,0.608,6.7e-06,11,0.11699999999999999,-8.566,1,0.0325,113.95200000000001,4,0.39299999999999996
Obsesión,46,209653,0.10099999999999999,0.621,0.63,2.31e-06,7,0.568,-7.218999999999999,1,0.0373,174.81900000000002,4,0.9059999999999999
Rain Dance,56,174720,0.16699999999999998,0.7,0.96,0.00601,7,0.305,-4.885,1,0.0974,124.899,4,0.439
La Vida Sin Ti,79,194984,0.0449,0.677,0.757,0.0,7,0.11699999999999999,-2.864,0,0.168,184.11900000000003,4,0.643
Backbeat,8,227094,0.0219,0.7070000000000001,0.879,0.373,7,0.0585,-5.876,0,0.0615,139.93200000000002,4,0.67
Drogba (Joanna),65,199000,0.0206,0.966,0.633,4.06e-06,2,0.0715,-6.392,1,0.10099999999999999,108.01100000000001,4,0.767
Nothing on Us,55,173922,0.138,0.612,0.715,0.0,1,0.11199999999999999,-4.276,1,0.10300000000000001,107.598,4,0.812
Tonight Tonight,49,144933,0.00173,0.5820000000000001,0.9129999999999999,0.0,8,0.0646,-4.132,1,0.10099999999999999,150.001,4,0.927
Turn the Skies of Blue On,47,129591,0.818,0.447,0.294,0.8240000000000001,0,0.147,-19.695999999999998,1,0.0329,204.085,4,0.442
Maintain,55,209733,0.23399999999999999,0.8909999999999999,0.632,0.0,2,0.10099999999999999,-5.5360000000000005,1,0.141,133.001,4,0.195
Back Up Kid,11,193640,0.0135,0.594,0.6729999999999999,0.00792,7,0.38799999999999996,-7.2170000000000005,1,0.2,159.88,4,0.45
Sounds Like Help,34,207800,0.652,0.623,0.444,1.63e-06,0,0.11900000000000001,-8.585,1,0.0276,126.014,4,0.13699999999999998
Unknown (To You),65,233200,0.8809999999999999,0.312,0.5479999999999999,0.000805,8,0.127,-5.127999999999999,0,0.0431,129.622,4,0.25
Coat of Many Colors,54,183666,0.93,0.624,0.257,7.56e-05,5,0.138,-13.341,1,0.0444,85.617,4,0.6809999999999999
Knights Of The Jaguar,41,150453,0.0267,0.679,0.84,0.924,2,0.114,-13.147,0,0.0469,140.221,4,0.8170000000000001
Little Talks,68,266600,0.0215,0.46,0.7859999999999999,0.0,1,0.133,-5.2379999999999995,1,0.038,103.19200000000001,4,0.408
Growing Pains,61,211533,0.0523,0.626,0.946,0.0,1,0.149,-4.644,0,0.0779,103.00399999999999,4,0.679
Bitter Sweet Symphony,32,358426,0.0415,0.389,0.889,0.0,9,0.46299999999999997,-6.546,1,0.0442,171.12099999999998,4,0.524
Wait Up For Me,58,225146,0.677,0.654,0.24,0.006490000000000001,10,0.0784,-15.692,1,0.0288,83.01299999999999,1,0.24600000000000002
Pistol On My Side (P.O.M.S) (feat. Lil Wayne),64,154962,0.536,0.525,0.9490000000000001,0.0,9,0.214,-1.8090000000000002,1,0.344,87.833,4,0.418
Only Love Can Break Your Heart,9,269653,2.7600000000000003e-05,0.594,0.882,0.544,7,0.129,-5.527,1,0.0339,102.404,4,0.713
Secreto De Amor,61,273008,0.76,0.569,0.483,4.7499999999999996e-05,2,0.106,-7.111000000000001,1,0.0421,96.50200000000001,4,0.624
Walk,77,96063,0.221,0.831,0.795,0.0,1,0.29100000000000004,-6.186,1,0.264,160.063,4,0.7440000000000001
2 The Hard Way,38,174813,0.0244,0.653,0.596,0.0,0,0.135,-7.608,1,0.23800000000000002,150.00799999999998,4,0.145
Somebody - Fluencee Remix,42,254480,0.0677,0.48700000000000004,0.867,0.0,8,0.0905,-3.81,1,0.0767,112.023,4,0.6759999999999999
Flavours,0,219428,0.0307,0.847,0.8340000000000001,1.1400000000000001e-05,11,0.0624,-6.352,1,0.0898,140.054,4,0.6729999999999999
Black,58,234306,0.38,0.8809999999999999,0.6579999999999999,0.0,11,0.0936,-6.845,0,0.40299999999999997,155.989,4,0.836
Soun tha mi primer amor,5,190933,0.0609,0.8370000000000001,0.8290000000000001,0.24600000000000002,10,0.0709,-7.242999999999999,0,0.125,104.338,4,0.722
Want to Want Me - Acoustic Cover,60,247297,0.7609999999999999,0.66,0.312,2.3100000000000002e-05,9,0.122,-9.807,1,0.0276,92.446,4,0.441
Alright,38,219333,0.0635,0.7959999999999999,0.75,0.0,7,0.0845,-6.074,1,0.226,110.027,4,0.5
Søyr,52,137200,0.7120000000000001,0.648,0.359,0.17,0,0.125,-13.165999999999999,0,0.182,84.009,4,0.0366
Piensa en Mí,10,164000,0.33899999999999997,0.617,0.297,1.0300000000000001e-05,7,0.319,-10.867,1,0.0317,110.999,4,0.6729999999999999
Light up for You,60,223792,0.242,0.738,0.632,0.0,7,0.07200000000000001,-8.107000000000001,0,0.0862,118.00299999999999,4,0.6970000000000001
Seven Into the Sea,28,230333,0.0005269999999999999,0.504,0.8009999999999999,0.040999999999999995,11,0.59,-7.093,0,0.0574,130.303,4,0.602
Cold Blooded,48,152240,0.5710000000000001,0.48,0.8390000000000001,0.0,10,0.17300000000000001,-4.084,1,0.313,200.926,4,0.33899999999999997
Million Reasons - Recorded at Sound Stage Studios Nashville,68,194480,0.0322,0.595,0.542,0.0,0,0.106,-6.443,1,0.0287,130.05,4,0.217
Wind Of Change,37,313226,0.297,0.45299999999999996,0.5429999999999999,0.0,0,0.0928,-10.106,1,0.0366,151.362,4,0.282
Hot Stuff,25,314760,0.0055899999999999995,0.823,0.743,0.0306,0,0.0707,-13.98,1,0.0316,120.471,4,0.966
Sexy Ways,38,152573,0.155,0.402,0.503,1.51e-06,8,0.0827,-9.35,1,0.0367,127.71700000000001,4,0.882
Long Live,48,194817,0.055999999999999994,0.385,0.8390000000000001,6.14e-06,8,0.5820000000000001,-5.546,0,0.0613,163.90099999999998,4,0.408
Can't Get Enough,56,156973,0.493,0.701,0.519,0.0,1,0.0845,-9.689,1,0.43,103.9,4,0.645
Baba O'Riley,75,300000,0.287,0.494,0.722,0.18600000000000003,5,0.28300000000000003,-8.373,1,0.0347,117.31200000000001,4,0.156
18 And Life,60,231280,0.000384,0.457,0.794,7.26e-05,1,0.131,-6.624,0,0.0298,90.439,4,0.354
Faryad,23,311327,0.914,0.369,0.46,0.000589,7,0.2,-9.261000000000001,0,0.0344,78.118,4,0.619
Molly's Chambers,49,134906,0.23199999999999998,0.596,0.899,3.98e-06,11,0.212,-3.967,1,0.0504,146.44799999999998,4,0.9390000000000001
Let Me Blow Ya Mind,72,229933,0.243,0.909,0.539,0.0,8,0.0674,-4.2780000000000005,0,0.11599999999999999,90.038,4,0.8690000000000001
Let's Dance - Single Version [Remastered],55,248586,0.00773,0.643,0.627,0.00259,8,0.12300000000000001,-10.972000000000001,1,0.0405,114.477,4,0.725
Just Don't Give A Fuck,23,242573,0.000729,0.552,0.932,0.0,4,0.209,-1.818,0,0.258,85.56700000000001,4,0.705
Jekyll And Hyde,1,206903,0.000698,0.5429999999999999,0.9640000000000001,2.24e-05,6,0.0787,-4.178999999999999,1,0.106,154.971,4,0.6759999999999999
Promiscuous,67,242373,0.0536,0.807,0.97,6.6e-05,10,0.149,-6.056,0,0.0477,114.29700000000001,4,0.8759999999999999
Dance All Night,60,206333,0.0138,0.706,0.775,1.04e-06,1,0.151,-5.218,1,0.0468,81.04,4,0.882
My Decision - Edit,50,238099,0.0406,0.59,0.731,0.121,7,0.182,-6.723,1,0.0296,146.946,4,0.715
The Party’s Over,10,212091,0.006529999999999999,0.664,0.955,0.0261,9,0.0986,-5.818,1,0.064,136.039,4,0.547
Drowns The Whiskey (feat. Miranda Lambert),76,202066,0.294,0.552,0.698,0.000103,8,0.0905,-4.817,1,0.0306,90.006,4,0.6
Missing U,63,291200,0.0529,0.7040000000000001,0.677,0.00011399999999999999,5,0.16899999999999998,-7.601,0,0.0449,119.928,4,0.0775
Cadela,65,254973,0.321,0.5589999999999999,0.7070000000000001,0.0,7,0.0773,-3.699,1,0.259,89.20700000000001,5,0.7929999999999999
So Now You Know,42,302786,0.0033799999999999998,0.441,0.8490000000000001,1.69e-06,6,0.348,-5.0280000000000005,1,0.0347,96.01,4,0.121
Sunflower - Spider-Man: Into the Spider-Verse,66,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91
Mi Gente,40,189029,0.0178,0.5479999999999999,0.701,1.34e-05,11,0.134,-4.862,0,0.0914,104.23700000000001,4,0.309
Jezebel (Main Mix) (feat. Oskido),27,459040,0.000173,0.799,0.752,0.11900000000000001,0,0.0826,-11.465,1,0.0785,126.01799999999999,4,0.613
idontwannabeyouanymore,86,203569,0.737,0.483,0.41200000000000003,0.0,7,0.11599999999999999,-8.461,1,0.0402,170.16299999999998,3,0.247
"Goin' In - Skrillex ""Goin' Down"" Remix",53,217799,0.0318,0.768,0.878,0.0,2,0.175,-6.737,1,0.129,140.025,4,0.613
Searching,5,253793,0.00634,0.45799999999999996,0.9470000000000001,0.63,3,0.431,-2.65,0,0.0626,174.03,4,0.22
Kyrie,68,167106,0.0335,0.687,0.701,0.0,6,0.0851,-6.053999999999999,1,0.244,159.915,4,0.37200000000000005
Anywhere - 2016 Remastered,41,247213,0.183,0.583,0.557,0.0,7,0.109,-6.045,0,0.27,125.88799999999999,4,0.856
"Let Me Go (with Alesso, Florida Georgia Line & watt)",46,174800,0.0393,0.659,0.7170000000000001,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,0.71
Oracle,70,180154,0.040999999999999995,0.6890000000000001,0.77,0.17300000000000001,6,0.113,-5.646,1,0.0485,140.079,4,0.161
No Podrás,61,245573,0.0188,0.667,0.8809999999999999,0.000213,10,0.248,-4.585,1,0.0287,117.719,4,0.7759999999999999
Fashion After All,53,204878,0.00571,0.816,0.653,0.0709,6,0.0855,-5.87,0,0.039,123.022,4,0.631
Crumbs,45,112879,0.00147,0.815,0.5820000000000001,0.0116,10,0.111,-7.725,0,0.159,128.06799999999998,5,0.114
Heart of Gold,60,187013,0.212,0.542,0.444,0.0519,4,0.102,-11.567,0,0.0295,171.71900000000002,4,0.8270000000000001
Cut Me - Acoustic Version,53,203636,0.8959999999999999,0.615,0.204,0.0013800000000000002,6,0.122,-14.145,1,0.032,131.764,4,0.23
All Falls Down,69,223506,0.184,0.643,0.7170000000000001,0.0,8,0.152,-4.876,0,0.506,90.89299999999999,4,0.46
Sure Thing,75,195373,0.0275,0.684,0.603,0.00031099999999999997,11,0.191,-8.127,0,0.0989,81.0,4,0.504
Down Under,76,220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.23100000000001,4,0.8909999999999999
4 [bump],53,64719,0.9690000000000001,0.826,0.391,0.025,0,0.114,-10.978,1,0.498,79.139,4,0.813
Make Me (Cry) - Acoustic Version,61,232906,0.8859999999999999,0.604,0.261,0.0,0,0.142,-7.736000000000001,1,0.0598,77.245,4,0.361
IUNNO (feat. Jachary),38,165500,0.0165,0.7979999999999999,0.569,0.00318,1,0.13,-7.171,1,0.0453,130.88299999999998,4,0.168
Switch,69,207080,0.042,0.665,0.653,0.00801,7,0.11,-6.1579999999999995,1,0.0393,176.688,4,0.18
Satisfied (feat. MAX),73,155939,0.00759,0.75,0.6509999999999999,0.0,1,0.521,-4.655,1,0.121,120.055,4,0.9279999999999999
Almost Forgot,54,209255,0.319,0.643,0.8220000000000001,8.36e-06,4,0.384,-4.962,1,0.0541,104.054,4,0.18
You Go Down Smooth,9,209399,0.0642,0.31,0.794,2.35e-05,4,0.17800000000000002,-4.87,1,0.0831,189.18400000000003,4,0.284
WAKE UP,84,231963,0.192,0.741,0.645,0.0,11,0.163,-5.1160000000000005,0,0.0963,149.07,4,0.488
Eyes On You - Acoustic Chill,55,174576,0.433,0.7170000000000001,0.45899999999999996,1.89e-05,9,0.109,-6.075,1,0.0412,100.01100000000001,4,0.575
